Date,returns,volatility,momentum
2020-01-03,-0.0019820705884056045,,
2020-01-06,0.014269417658328943,,
2020-01-07,0.005027896084830385,,
2020-01-08,0.016105728881702364,,
2020-01-09,0.005417162906945339,,
2020-01-10,-0.002389152415712359,,
2020-01-13,0.028629544576051335,,
2020-01-14,-0.002755481593246056,,
2020-01-15,-0.006372445589090137,,
2020-01-16,0.007470608128397593,,
2020-01-17,0.004810171081085923,,
2020-01-21,0.015599621914765471,,
2020-01-22,0.007664013875734987,,
2020-01-23,0.0029266969529708974,,
2020-01-24,-0.01010057467608647,,
2020-01-27,-0.019908942088381898,,
2020-01-28,0.01810661558705884,,
2020-01-29,0.013643350497447937,,
2020-01-30,0.026972705838557553,,
2020-01-31,0.0030321911466754115,,
2020-02-03,0.050620522582400726,,
2020-02-04,0.04015786434949866,,
2020-02-05,-0.033832722538679215,,
2020-02-06,0.0155219519463901,,
2020-02-07,0.0005862834907125247,,
2020-02-10,0.021636926605857233,,
2020-02-11,-0.003149209908352235,,
2020-02-12,0.005201637001767456,,
2020-02-13,0.005433726562428709,,
2020-02-14,0.0001573912680766565,0.024666394894165528,0.266454834455698
2020-02-18,0.015000469905550661,0.02472024651667886,0.29175705002354824
2020-02-19,0.0193122425653105,0.024677114147388542,0.30520408056249765
2020-02-20,-0.011643509172786493,0.024891204504067444,0.2766934434646456
2020-02-21,-0.020223370449701083,0.025546015878481237,0.2295991114985673
2020-02-24,-0.04988781682399175,0.02750418292964015,0.1623378844542926
2020-02-25,-0.026564011466055713,0.028052975314440197,0.13314405498085669
2020-02-26,0.0016868130848882057,0.02776404893727203,0.09332571976347966
2020-02-27,-0.07328446460904585,0.03114616748742378,0.008904464318206773
2020-02-28,0.005120108178773441,0.03122454227624084,0.02123417667421017
2020-03-02,0.06905470352224201,0.03387065475609776,0.08748611225330054
2020-03-03,-0.027040858918620715,0.03442581415952152,0.057064527104338805
2020-03-04,0.03125342029434375,0.035039658721212764,0.06636166775389847
2020-03-05,-0.03308594101689448,0.03570285240100517,0.021577090680871925
2020-03-06,-0.01940070021996747,0.03590886746178461,-0.0019543322174956357
2020-03-09,-0.07942918776285382,0.03873665270599045,-0.07476061864461585
2020-03-10,0.06025991935745445,0.040447419467365006,0.0003867186332215056
2020-03-11,-0.037028637287634905,0.04101536313750593,-0.05276398762226329
2020-03-12,-0.09420655965435867,0.044418194109268436,-0.15455818930125048
2020-03-13,0.07883732444265693,0.04834599133592588,-0.11514427660638116
2020-03-16,-0.12637085776249127,0.052772480262204546,-0.22879456234188061
2020-03-17,0.04103134164794884,0.05208062971227053,-0.22566706422769167
2020-03-18,-0.047738987886336834,0.05166949055049315,-0.2775917422923767
2020-03-19,0.04785334465224296,0.05268912143437959,-0.23367158245334077
2020-03-20,-0.031783654159956966,0.05284816930254697,-0.26968354690894875
2020-03-23,0.0004294929906828671,0.0529524024831145,-0.2698122121067383
2020-03-24,0.08912163937475985,0.05586032701370693,-0.22620177537169822
2020-03-25,-7.008800573702346e-05,0.05613928342856567,-0.22607438473497238
2020-03-26,0.03743734031732748,0.057013257180411905,-0.20064845213810772
2020-03-27,-0.036439904011791355,0.057196772345061944,-0.23262491934532514
2020-03-30,0.02823501343659964,0.057811929002816745,-0.20933100493489545
2020-03-31,0.006436927639205359,0.05765137683369388,-0.21571937371758318
2020-04-01,-0.048435605718058716,0.057829112150136065,-0.26333580896024056
2020-04-02,0.00010443793965948522,0.05799381066675269,-0.25211790619142616
2020-04-03,0.0008910800452099022,0.05809839094863871,-0.23769995832099097
2020-04-06,0.07352513657414823,0.059428625441144335,-0.1412011618972447
2020-04-07,0.00814204966164045,0.0594568579153175,-0.11441873283650428
2020-04-08,0.015623536699368269,0.05953036449863145,-0.10312676106870773
2020-04-09,0.01016459839840922,0.058057912527624614,-0.02613108657920049
2020-04-13,0.04456468878139321,0.059054763018881885,0.0101692696142472
2020-04-14,0.05771830224837497,0.058580492517339856,0.0003541364406043357
2020-04-15,0.0025770291930129253,0.05825841945591932,0.031119480332984995
2020-04-16,0.02053954010175225,0.05808916125172908,0.02165289015747789
2020-04-17,0.00205248543022738,0.05773716744960102,0.05746107557771083
2020-04-20,-0.011337277940584168,0.05765027221709085,0.06699199942777474
2020-04-21,-0.04367615634537407,0.05621600253588164,0.10838197948754787
2020-04-22,0.03644254163287961,0.05554337491845427,0.08331366445261841
2020-04-23,-0.005358547729217245,0.054979985124060216,0.11889040785022872
2020-04-24,0.01671051739120335,0.05160379123336704,0.2549694189938535
2020-04-27,0.01612880985374552,0.048726146576142715,0.19069641279165558
2020-04-28,-0.026767880225580964,0.04218041273003542,0.3301794533389793
2020-04-29,0.04655556843918189,0.041705770098514706,0.3444291286834077
2020-04-30,0.01078257281079904,0.03985107557405429,0.44362248371703644
2020-05-01,-0.04856295912290041,0.04035097818928417,0.2889070058889858
2020-05-04,0.028262658495798298,0.0396174381520839,0.37086198851804164
2020-05-05,0.011098669587571663,0.039403664439988016,0.3844459393561936
2020-05-06,0.010129058854815876,0.03617409725012036,0.28009893092466914
2020-05-07,0.0075173338686926215,0.03573259584911789,0.2863505379843201
2020-05-08,0.019247072568676814,0.034803336117865055,0.2690032630707086
2020-05-11,0.008644872965184592,0.03370175146097022,0.3263424893720867
2020-05-12,-0.015648881468750164,0.03322830830169092,0.27524053676236165
2020-05-13,-0.012972314292392473,0.033354943201774984,0.24744492996371856
2020-05-14,0.008257491750451295,0.03153001499617399,0.3253501808408649
2020-05-15,0.004835681375966372,0.03119213287777838,0.3365895987453353
2020-05-18,0.013375091658991155,0.03089338850713551,0.34910020957112753
2020-05-19,-0.003576404524778076,0.028061086183751784,0.2520603397886256
2020-05-20,0.017560022148837007,0.027965610469785095,0.26023912207190975
2020-05-21,-0.005382232033642987,0.028034780126140624,0.2358024691312151
2020-05-22,-0.0010989006666607404,0.02802608302329222,0.21946588008368506
2020-05-26,-0.0030640605648825092,0.026489863451800405,0.16224884049777555
2020-05-27,0.0003674082909599141,0.02455101668703588,0.09888801534646711
2020-05-28,-0.004937247160331548,0.02447234565134903,0.09057056710586342
2020-05-29,0.014682241095696802,0.024161090930261076,0.08493745938750959
2020-06-01,0.01965091532118337,0.024450947379089337,0.10425877771639555
2020-06-02,0.000665857125995517,0.024208197985854406,0.11753406063188203
2020-06-03,0.0019655566397244863,0.022427080986795724,0.17199826486407596
2020-06-04,-0.013467250827196065,0.021854354681541836,0.11466141308914768
2020-06-05,0.020757425605482594,0.02187279148988394,0.14529327391027932
2020-06-08,0.021354214281793692,0.022047415622275145,0.15104628280045124
2020-06-09,0.012540529407373935,0.02151779642709245,0.14530231114800615
2020-06-10,0.03582507995852389,0.02161132318135941,0.21950601390491156
2020-06-11,-0.04586418304782329,0.02181536996557045,0.11223318423993689
2020-06-12,-0.003856312708650411,0.021594353147137712,0.09617495414292732
2020-06-15,0.01892619004511893,0.019016395503535136,0.1783748251621684
2020-06-16,0.015364349688769097,0.018649773327798262,0.16050003414599529
2020-06-17,0.005186547069393388,0.018565041434096215,0.15391077047541973
2020-06-18,0.0031236898923453936,0.018584333594143982,0.14583633681080452
2020-06-19,-0.0026817229817092335,0.01857237576243942,0.13475402368040262
2020-06-22,0.016027132578775305,0.01862659407395032,0.12960476406259486
2020-06-23,0.012670415359892839,0.018627386857280773,0.13463129384985076
2020-06-24,-0.022177799896117945,0.018779815141886907,0.12646184119939727
2020-06-25,0.013061764643889796,0.018510413050015273,0.15644017370239588
2020-06-26,-0.030854235511505502,0.01988104688851408,0.11182812287129225
2020-06-29,0.021252477982092576,0.020197677090148847,0.13100177508760988
2020-06-30,0.02958262332605712,0.02075304141460344,0.14996893255217336
2020-07-01,0.020235143996150784,0.021106301548700655,0.178153298414809
2020-07-02,0.02210735893250333,0.021367784696068176,0.186748451186958
2020-07-06,0.0521956487313068,0.023060288652372925,0.2602667691638735
2020-07-07,-0.005302083355151699,0.023164028883012326,0.2580680433342933
2020-07-08,0.012841303579498286,0.023322101996867944,0.2748634172983166
2020-07-09,0.015011853624349536,0.023379535428840543,0.29446862241608834
2020-07-10,0.025084317670379462,0.02383058508897205,0.34365114699688665
2020-07-13,-0.02274238988905595,0.024585118384798366,0.28997549609738243
2020-07-14,0.007035726566620282,0.02439926245916747,0.2685426710087964
2020-07-15,-0.00046617837934948003,0.02444918805460295,0.27128657286477187
2020-07-16,-0.01314571743757147,0.02477850622756041,0.25004205545037667
2020-07-17,-0.003671391745979258,0.024576939967109596,0.26342678643443473
2020-07-20,0.05380990574555047,0.025989164678235956,0.30914987134331606
2020-07-21,-0.019215818398396634,0.02631369439818953,0.24814065091047016
2020-07-22,0.005194791037405144,0.02611366744075095,0.24181161023493997
2020-07-23,-0.04121878701138697,0.026938877678898365,0.14424366293065205
2020-07-24,-0.01404727975372897,0.025494778160228476,0.1784526000059182
2020-07-27,0.030469140346791556,0.02574201044160664,0.22684743920795478
2020-07-28,-0.02024285116989617,0.026066870152284195,0.17427737423234652
2020-07-29,0.013771890710133673,0.025850609034193527,0.1747048069413148
2020-07-30,0.0038735361192696162,0.025906436951236417,0.1717108033075566
2020-07-31,0.015236068407568259,0.027993772645238873,0.18155419155007008
2020-08-03,0.019835933631535175,0.028587636717711785,0.20867692202873714
2020-08-04,-0.0009413276578089658,0.02841892963195703,0.19069334623948922
2020-08-05,0.0051345643039988785,0.028401198776307146,0.18157013626420054
2020-08-06,0.015537687722225834,0.02807901729851935,0.2278106417064764
2020-08-07,-0.017517892203598673,0.028426446737745813,0.1887989350914306
2020-08-10,-0.00720034029446528,0.027467810643186614,0.2167607487811166
2020-08-11,-0.023316761836076737,0.027747018985666134,0.1614085331003527
2020-08-12,0.047509995301848205,0.028580879803829794,0.18365206378707805
2020-08-13,0.01276347126871169,0.028351257059932543,0.17658464216943784
2020-08-14,0.0012714714000901183,0.028009744581227115,0.15118459450602187
2020-08-17,0.026933261019665776,0.027074409870290073,0.12337414645470916
2020-08-18,0.02181355263197058,0.02734235615203433,0.15283595856403287
2020-08-19,-0.006445820158967464,0.027169489544049928,0.13285564052239768
2020-08-20,0.028579175173654648,0.027408983826331418,0.15015883375762407
2020-08-21,0.012809549649096441,0.027001757554481098,0.13513726791885797
2020-08-24,0.0021308978523268294,0.026520255788157233,0.16284709709688353
2020-08-25,0.0068406251522713955,0.026600857249841275,0.16096922955552614
2020-08-26,0.030343605562747556,0.026932859941937386,0.19662342157060375
2020-08-27,0.006138334954266478,0.026904904243126526,0.22230070599646523
2020-08-28,0.0009137843096645781,0.02688936912733811,0.22662058520444464
2020-08-31,0.030649703325394982,0.026020358519664367,0.20414269218873718
2020-09-01,0.006097128877523205,0.025990742330053457,0.2340662275327583
2020-09-02,-0.0025653560354578888,0.026705334019176675,0.21827153953657027
2020-09-03,-0.06594022250651863,0.028610010627732246,0.18535670934435475
2020-09-04,-0.007397772175105288,0.028576032788448495,0.1989487884737116
2020-09-08,-0.08247952501017382,0.03263309819881241,0.05764406539289946
2020-09-09,0.048983938139380664,0.03346616157317654,0.13350920138640446
2020-09-10,-0.017828759448171104,0.03386985042105035,0.09840164618747642
2020-09-11,-0.008245583088986819,0.033944820445869904,0.08575027172521321
2020-09-14,0.030754307529186044,0.03306562703289852,0.11058519904883626
2020-09-15,0.02486993140626472,0.03276516123306637,0.11857744467737782
2020-09-16,-0.02097839452951349,0.033058044527015676,0.09607992793812084
2020-09-17,-0.02139929678213439,0.033290112208348266,0.06586560774138268
2020-09-18,-0.008398509124521291,0.03333330697228302,0.04655230885317543
2020-09-21,0.008974717642510477,0.03328407050304366,0.07641510477139937
2020-09-22,0.012299896714243409,0.03407782946675499,0.09094960012849913
2020-09-23,-0.05081996135730023,0.03515510359940856,0.05550038865013427
2020-09-24,0.01179321640005022,0.034137123467248134,0.015471189854687206
2020-09-25,0.029410135328620378,0.03447772449840221,0.0317793501732669
2020-09-28,0.020961582575321012,0.03468563337320929,0.05179927634657557
2020-09-29,-0.005435631184568401,0.03418308964426518,0.01601456808051669
2020-09-30,0.01090903769114926,0.03385449747540248,0.005671283365434432
2020-10-01,0.020295417074581358,0.03401893021913903,0.033324212500545715
2020-10-02,-0.03743467607298741,0.034342183160932294,-0.03511424171482265
2020-10-05,0.023815140146479896,0.03436310569664658,-0.024463055726749207
2020-10-06,-0.025974928149578136,0.03466107719632368,-0.05139907955262686
2020-10-07,0.019965176831029476,0.03484004714851714,-0.03883603828121247
2020-10-08,0.0038229226667738205,0.03438440893348013,-0.06416095160715814
2020-10-09,0.021907522257513933,0.03454320140288878,-0.04967926313888131
2020-10-12,0.0383881303488713,0.03557191092003753,-0.014098109444253114
2020-10-13,-0.0016618491452005334,0.034676372019399875,-0.04350255932787952
2020-10-14,-0.00019122416775818607,0.03442974248740192,-0.04960530039027009
2020-10-15,-0.00977314577368087,0.03392262462380964,-0.05572326649063288
2020-10-16,-0.009281164455653879,0.031599262957220826,0.0019039060342649129
2020-10-19,-0.02290149834342099,0.03167774136655393,-0.014070951113804986
2020-10-20,0.002286221824488055,0.02724844673370186,0.08357759328882945
2020-10-21,0.0018898800703519125,0.025833204516011503,0.033220237447817325
2020-10-22,0.0017280821146393067,0.025386904203008265,0.053225801724884246
2020-10-23,0.0026360504886570935,0.025358575361517498,0.06422223449657327
2020-10-26,-0.01163595798841055,0.024329334579111017,0.021034438439713976
2020-10-27,0.01459271805610136,0.023873808327736137,0.011521698956226878
2020-10-28,-0.04650019375533898,0.025234588665900327,-0.014819676067227028
2020-10-29,0.020942355724927662,0.025266874475144786,0.027698682143022867
2020-10-30,-0.02777886232113127,0.026076187563610388,0.009624356769268783
2020-11-02,0.005053414164353098,0.025988259196954393,0.005787202182283879
2020-11-03,0.02435544646598555,0.025570104387592253,0.01674939367445827
2020-11-04,0.041261650710596134,0.025081602555425887,0.11556433682819978
2020-11-05,0.028500472640215067,0.025516448616395154,0.13345989783974005
2020-11-06,-0.004512482478145818,0.02505674471934944,0.09672519762001786
2020-11-09,-0.022733296686996817,0.025363176383625542,0.05089246589440455
2020-11-10,-0.022142849052123804,0.025802160963173747,0.033188038728802514
2020-11-11,0.02246143443816768,0.026059350931417164,0.04479921459491691
2020-11-12,-0.006301625491859331,0.025756355332513935,0.018432641085942093
2020-11-13,0.0040637679464248675,0.024599751194017073,0.06199439391404562
2020-11-16,0.002552033757314631,0.024256117780833697,0.04014394285335095
2020-11-17,0.0112638444958723,0.024605248324216067,0.0781480902976773
2020-11-18,0.011165928593707575,0.025507671466624925,0.06898183261574313
2020-11-19,0.010298711240208869,0.025541002995709307,0.07594509579663071
2020-11-20,-0.011626714910956326,0.02537540463825927,0.04061401831700837
2020-11-23,0.00587390791290725,0.02460026256363822,0.010441606384213898
2020-11-24,0.02421562315810042,0.024951343192942954,0.03785936120281388
2020-11-25,0.012532283289183831,0.024969075036718198,0.049905184059811813
2020-11-27,0.009574600004165656,0.024866952944247296,0.07216131910472305
2020-11-30,-0.008417964178061977,0.02501938969354326,0.0714315522194352
2020-12-01,0.02216606103784824,0.024812133178397623,0.12132942026637687
2020-12-02,-0.003371583224916641,0.02484965467415125,0.11513692468716397
2020-12-03,0.0059667313892387995,0.02488050808289043,0.12140241281031434
2020-12-04,-0.00040762658516619866,0.02486541478196421,0.11915759161179425
2020-12-07,0.015623772704030526,0.02507638507320048,0.13902606212054988
2020-12-08,0.005748300712465548,0.024731382360261223,0.15884246264516116
2020-12-09,-0.03034688842410398,0.025488188739251107,0.10438523544636664
2020-12-10,0.0073400726133876935,0.02356642413612787,0.16932968854481623
2020-12-11,-0.0024197114069328452,0.02337595924153734,0.1406088269139588
2020-12-14,0.00969835079696162,0.021694445673121062,0.19084697262191894
2020-12-15,0.009418894514904986,0.02211250132703481,0.19151649176289132
2020-12-16,0.005741277915448273,0.022089452923788788,0.16487726102824718
2020-12-17,0.009960218722559765,0.01981397541241637,0.1383221430194043
2020-12-18,0.00422601211654543,0.019399668625800982,0.1154141708299655
2020-12-21,-0.00560182148574444,0.019954522768874175,0.10866787944313702
2020-12-22,0.0023438214152023073,0.01920583346605224,0.13570106277171873
2020-12-23,-0.002635611266290505,0.018394830454334935,0.15953224338547684
2020-12-24,0.007893004993212483,0.017717237684520066,0.14520452991251373
2020-12-28,0.021322003844418756,0.01837517988619963,0.17581999391445655
2020-12-29,-0.0021996875940206275,0.01837001712170162,0.17055649593221117
2020-12-30,0.00011271178471927712,0.018556033060948874,0.17307375943948253
2020-12-31,0.00238949383001148,0.01818954211016959,0.1565466854914948
2021-01-04,-0.009708655220945706,0.017899470534501194,0.12902858812731582
2021-01-05,0.007742894717859006,0.017903338135211763,0.12489223951136705
2021-01-06,-0.01319297521330034,0.01836542639270445,0.12732075742226756
2021-01-07,0.03589454881745509,0.0189424174480278,0.1600541910050206
2021-01-08,0.022572239170218156,0.018940905562180053,0.15960055137815304
2021-01-11,-0.031157362394322697,0.019967965440236008,0.1030133519656401
2021-01-12,0.005074778342698982,0.02007395660107055,0.10048277277617712
2021-01-13,0.00974566675694315,0.01985086732828739,0.12212132621842883
2021-01-14,-0.01259365160093131,0.019654925860024874,0.08321408585401047
2021-01-15,-0.009418933661571028,0.019574422016395615,0.07768662063418479
2021-01-19,0.01674694400995631,0.019912308366269886,0.08642350037806049
2021-01-20,0.03512317174070936,0.021514097613375034,0.12179879757158947
2021-01-21,0.009715951031937231,0.021429003526470793,0.11133066785135366
2021-01-22,0.004476529233768245,0.021451001878985725,0.10958133894412918
2021-01-25,0.017064462622278054,0.02061485429992529,0.16820978865287697
2021-01-26,0.006689764109685114,0.020562718671125715,0.16506341007136513
2021-01-27,-0.020288918253249254,0.021168352818313033,0.14628863269141204
2021-01-28,-0.004389190656132058,0.021564369053745723,0.12600598492309828
2021-01-29,-0.028078828776966724,0.022054611444849777,0.0837789067287801
2021-02-01,0.037316539190926125,0.022793317186872827,0.11994090138343635
2021-02-02,0.01397763096648994,0.022713907558891307,0.12364033590953456
2021-02-03,0.007783735298728156,0.023318865689597162,0.12525182394464984
2021-02-04,0.0038420569544750593,0.022872068545641354,0.13790364738059496
2021-02-05,0.004762400367233388,0.022698659393853897,0.14213845025487704
2021-02-08,0.0009129867923946877,0.022651331202922276,0.14600608585057478
2021-02-09,-0.005431827851352633,0.022715508231284726,0.129721869273332
2021-02-10,-0.012247323842402014,0.022599762703667526,0.09219487951766625
2021-02-11,0.0014209710383189967,0.022515616198786073,0.09663494953519816
2021-02-12,0.0034197206484634533,0.022262707501482248,0.09956245656237281
2021-02-16,-0.008189239233815671,0.02237236886509982,0.0874498976095166
2021-02-17,0.0010066508208441682,0.021946401597003725,0.09925868989650807
2021-02-18,-0.004786959457607631,0.021979189862886557,0.08566903309590575
2021-02-19,-0.009932702842013775,0.021539356975748308,0.08934213698532498
2021-02-22,-0.03598538242648073,0.02170370851448622,0.0159685050489776
2021-02-23,-0.0042275049544543645,0.02100494506219294,-0.007426892122232043
2021-02-24,0.012755094901108488,0.02058503134493237,0.03399990764719727
2021-02-25,-0.04080882173135179,0.021627731949500004,-0.009663456961472083
2021-02-26,0.004368496164006697,0.021570805403458647,-0.014163617387967675
2021-03-01,0.03556946874539872,0.0225619497799965,0.031905406732080886
2021-03-02,-0.01945705852748736,0.02281975178864785,0.022127675130307757
2021-03-03,-0.03089981114663285,0.02330450132021935,-0.025280337506546992
2021-03-04,-0.013202691964740488,0.022161355091185848,-0.07016299625359193
2021-03-05,0.006629832508946709,0.022181168410860687,-0.07035154491378189
2021-03-08,-0.035436089431849636,0.022952223295859497,-0.10620039344491036
2021-03-09,0.06382002865275464,0.02656881634973372,-0.07178694432770019
2021-03-10,-0.00538479033675352,0.026506798510735362,-0.08299564280411036
2021-03-11,0.02677613613602463,0.026509562539753305,-0.03842420764999477
2021-03-12,-0.010727270395247856,0.026279719350029686,-0.047207660967860623
2021-03-15,0.00811818942997824,0.025854603595274257,-0.01336110239353432
2021-03-16,-0.00022843041183062684,0.024902515331720446,-0.04732000168186943
2021-03-17,0.008189793083610675,0.02488683349473688,-0.053123694969095504
2021-03-18,-0.0386969803192283,0.024798070970291776,-0.09740950928404198
2021-03-19,0.0029652688472319388,0.024716637233039074,-0.09814751783720665
2021-03-22,0.017888549332535808,0.02505270283772042,-0.08695931563938748
2021-03-23,0.0003893685288077764,0.02505963522962217,-0.08649840592163238
2021-03-24,-0.01949228343129681,0.02524353306167107,-0.09870813246567203
2021-03-25,-0.0012569391143141262,0.025205974144023154,-0.09071764422705894
2021-03-26,-0.002560647039842645,0.025312354949198135,-0.09326494188228278
2021-03-29,0.000483087993626663,0.025335327968938316,-0.09539287724014558
2021-03-30,0.0013605033950134348,0.02546681032237144,-0.08874214272577899
2021-03-31,0.021408808795963054,0.02577290072301357,-0.0710836324026374
2021-04-01,0.01597077084539329,0.026237743874223996,-0.051210995811316606
2021-04-05,0.03164984383632463,0.026856068684900196,-0.011457728174129156
2021-04-06,-0.0013688609410824836,0.025981035464624942,0.023113671554024086
2021-04-07,0.004495169093841312,0.026100662910388973,0.03220741786977823
2021-04-08,0.012584677251257536,0.025908959768948626,0.03308612228143828
2021-04-09,0.010338503903236273,0.02477994853497823,0.08766844769779603
2021-04-12,0.0029057489349163966,0.02490054350624056,0.08510514583143566
2021-04-13,0.026162853125247,0.02458244929357945,0.07479356848765666
2021-04-14,-0.01876066212761689,0.024555751516849595,0.07556226059568254
2021-04-15,0.015241388238196896,0.023782600364002194,0.12680637271853978
2021-04-16,0.0016875047582792125,0.023460583847073523,0.14424763840221635
2021-04-19,-0.00831936810088616,0.02327661238885716,0.12771193443402953
2021-04-20,-0.004869273633908722,0.022017336183579657,0.16433622829326439
2021-04-21,0.010954149559665893,0.018405422795505343,0.10723303716496542
2021-04-22,-0.016939457866017804,0.018712593228714706,0.09438359431428318
2021-04-23,0.01553522535175147,0.01833731616403812,0.0826315399137719
2021-04-26,0.008262396310082566,0.01814355118765189,0.10337331155437637
2021-04-27,-0.010380134076222491,0.01824532047398931,0.08382241900686127
2021-04-28,-0.0014519440557810403,0.01844225462306625,0.08223522666323335
2021-04-29,-0.0031722340565290665,0.018367086949674892,0.07119265564276238
2021-04-30,0.002789736933361664,0.017057938816642047,0.11586227869398869
2021-05-03,-0.01108244169586443,0.017386178959939193,0.1002195292505057
2021-05-04,-0.02110988435150496,0.017756046508009805,0.05842325326495588
2021-05-05,-0.003271602645272753,0.01777151862262897,0.054481406338795016
2021-05-06,0.007141953713936289,0.01736818404982965,0.0829513887186157
2021-05-07,0.006268067515426945,0.01725898382662337,0.09117388320892465
2021-05-10,-0.033494069672250125,0.018315692653975313,0.05749943212696116
2021-05-11,-0.005813125809764319,0.018393717301324504,0.05063712722493383
2021-05-12,-0.030325124822035733,0.019073614987047093,0.018269398168209362
2021-05-13,0.004007341047851698,0.01882973396391813,0.0028092952716035624
2021-05-14,0.022810253617866393,0.018816984638249164,0.008481736350270852
2021-05-17,-0.004751396942029351,0.017936097957220343,-0.026240291432531215
2021-05-18,-0.008243326270371342,0.018041762667851752,-0.03322804227776603
